id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1281521543768662017,1281521543768662017,1594373520000,2020-07-10,15:02:00,+0530,938763280549662720,sixstarglobal,Six Star Global,,"As part of the ongoing fight against COVID-19, we're still offering Six Star: Secure (Track and Trace) for free as part of our 'lite' Six Star: Secure service. 

For more information go to -  https://trace.sixstar.global/ ",[],['https://trace.sixstar.global/'],[],0,0,0,[],[],https://twitter.com/SixStarGlobal/status/1281521543768662017,False,,0,,,,,,,"[{'user_id': '938763280549662720', 'username': 'SixStarGlobal'}]",,,,
1281521541860204544,1281521541860204544,1594373519000,2020-07-10,15:01:59,+0530,19177951,chenryadams,C. Henry Adams,,"NPR: WHO: Aerosols Likely Not Significant Source Of COVID-19 Transmission : Goats and Soda.
 https://www.npr.org/sections/goatsandsoda/2020/07/09/889526937/who-report-aerosols-not-likely-to-be-significant-source-of-covid-19-transmission?ft=nprml&f=1001 …

via @GoogleNews",['googlenews'],['https://www.npr.org/sections/goatsandsoda/2020/07/09/889526937/who-report-aerosols-not-likely-to-be-significant-source-of-covid-19-transmission?ft=nprml&f=1001'],[],0,0,0,[],[],https://twitter.com/CHENRYADAMS/status/1281521541860204544,False,,0,,,,,,,"[{'user_id': '19177951', 'username': 'CHENRYADAMS'}, {'user_id': '33584794', 'username': 'googlenews'}]",,,,
1281521528501415936,1281521528501415936,1594373516000,2020-07-10,15:01:56,+0530,1015084941498048513,potus_15,James Buchanan,,"A growing list of Republican leaders are indicating they will not attend the @GOP convention in Florida citing coronavirus concerns. 

But they feel it is safe to send your children back to school for 8 hours a day, 5 days a week. 
#COVID19 #SchoolReopening",['gop'],[],[],0,0,0,"['#covid19', '#schoolreopening']",[],https://twitter.com/POTUS_15/status/1281521528501415936,False,,0,,,,,,,"[{'user_id': '1015084941498048513', 'username': 'POTUS_15'}, {'user_id': '11134252', 'username': 'GOP'}]",,,,
1281521527251283969,1281520754912198656,1594373516000,2020-07-10,15:01:56,+0530,210761349,sri2kanthk,Srikanth,,Policy & decision making is biggest TRAGEDY than COVID 19...,['digitaldutta'],[],[],0,0,0,[],[],https://twitter.com/sri2kanthK/status/1281521527251283969,False,,0,,,,,,,"[{'user_id': '210761349', 'username': 'sri2kanthK'}, {'user_id': '515228826', 'username': 'digitaldutta'}]",,,,
1281521525548388352,1281521525548388352,1594373515000,2020-07-10,15:01:55,+0530,1280834885100253185,bhukyasaikrish3,BHUKYA SAIKRISHNA NAYAK,,"It is extremely unfair to conduct exams during Covid-19 pandemic
UGC Must hear the voice of students and academic exams should be cancel.""We want u live not to die, ' We r from ""SATHAVAHANA UNIVERSITY KARIMNAGAR ""STUDENTS demands to cancel exams,don't kill us #SpeakUpForStudents pic.twitter.com/s81JJkH5T3",[],[],['https://pbs.twimg.com/media/EcjhAi8U0AA9en9.jpg'],0,0,0,['#speakupforstudents'],[],https://twitter.com/BHUKYASAIKRISH3/status/1281521525548388352,False,,0,,,,,,,"[{'user_id': '1280834885100253185', 'username': 'BHUKYASAIKRISH3'}]",,,,
1281521523807752194,1281521523807752194,1594373515000,2020-07-10,15:01:55,+0530,1210172287690764293,didigorbo,Banglar Jubo Shakti,,Recovered patients are donating plasma to the State Plasma Bank to help the fellow infected citizens recover. Such united efforts shall help Bengal defeat COVID-19. Bengal fights Corona. #BanglarGorboMamata pic.twitter.com/DVMoxPnjiq,[],[],['https://pbs.twimg.com/media/EcjUwlxXkAAuamQ.png'],0,0,0,['#banglargorbomamata'],[],https://twitter.com/DidiGorbo/status/1281521523807752194,False,,0,,,,,,,"[{'user_id': '1210172287690764293', 'username': 'DidiGorbo'}]",,,,
1281521522797162496,1281521522797162496,1594373515000,2020-07-10,15:01:55,+0530,39329769,kevintheobald,Кеvin Theobald,,"Government guidelines on safe #COVID19 practices in theatre...
Exit pursued by, a socially distanced, bear.",[],[],[],0,0,0,['#covid19'],[],https://twitter.com/kevintheobald/status/1281521522797162496,False,,0,,,,,,,"[{'user_id': '39329769', 'username': 'kevintheobald'}]",,,,
1281521521882611712,1281521521882611712,1594373514000,2020-07-10,15:01:54,+0530,1265231625375416325,bol_kashmir,Bol Kashmir,,"*UPDATE*

>>>     COVID-19 claims 4th life on Friday taking fatality count to 159 in Jammu and Kashmir.",[],[],[],0,0,0,[],[],https://twitter.com/bol_kashmir/status/1281521521882611712,False,,0,,,,,,,"[{'user_id': '1265231625375416325', 'username': 'bol_kashmir'}]",,,,
1281521520527863808,1281521520527863808,1594373514000,2020-07-10,15:01:54,+0530,610785766,pawonkumar1,pavan kumar pothula,,"Blessings are just around the corner 
and we search for  god !
you feel me
ain't no free test for COVID-19 
ok , fuck government
WE   >   am gonna win this foreplay.
VIRUS  >   you gonna moan my name
""MENS REA"" ,  ""ACTUS REUS"" 
Death penalty , case closed 
  #SpeakUpForStudents",[],[],[],0,0,0,['#speakupforstudents'],[],https://twitter.com/pawonkumar1/status/1281521520527863808,False,,0,,,,,,,"[{'user_id': '610785766', 'username': 'pawonkumar1'}]",,,,
1281521519110295552,1281521519110295552,1594373514000,2020-07-10,15:01:54,+0530,16883417,kirkleescouncil,Kirklees Council,,Do you run a hospitality business in Kirklees? join our live webinar now for a chance to ask questions about safely opening during Covid-19. 👉 https://www.youtube.com/watch?v=JJxe6EvNKow&feature=youtu.be …,[],['https://www.youtube.com/watch?v=JJxe6EvNKow&feature=youtu.be'],[],0,0,0,[],[],https://twitter.com/KirkleesCouncil/status/1281521519110295552,False,,0,,,,,,,"[{'user_id': '16883417', 'username': 'KirkleesCouncil'}]",,,,
1281521519026290691,1281521519026290691,1594373514000,2020-07-10,15:01:54,+0530,3241091575,dpkbopanna,Deepak Bopanna,,"Exams for degree, engineering, post graduation, diploma courses cancelled in Karnataka die to the prevailing #COVID__19 Pandemic. Only final sem students will have to write exams in September. 

Here are the details

#examscancelled #Cancel_Exam2020 pic.twitter.com/w5rl360Gby",[],[],"['https://pbs.twimg.com/media/Ecjg9EFUwAACs56.jpg', 'https://pbs.twimg.com/media/Ecjg_rsUMAASHsM.jpg']",0,0,0,"['#covid__19', '#examscancelled', '#cancel_exam2020']",[],https://twitter.com/dpkBopanna/status/1281521519026290691,False,,0,,,,,,,"[{'user_id': '3241091575', 'username': 'dpkBopanna'}]",,,,
1281521514391666688,1281521514391666688,1594373513000,2020-07-10,15:01:53,+0530,985572282197250051,newsfromchennai,Chennai news,,Wait and watch Chennais COVID-19 pattern before declaring success (via:  https://www.thehindu.com/news/national/tamil-nadu/wait-and-watch-chennais-covid-19-pattern-before-declaring-success/article32037116.ece …) https://newsaroundme.com/story/19B8BC3D6197B0DC …,[],"['https://www.thehindu.com/news/national/tamil-nadu/wait-and-watch-chennais-covid-19-pattern-before-declaring-success/article32037116.ece', 'https://newsaroundme.com/story/19B8BC3D6197B0DC']",[],0,0,0,[],[],https://twitter.com/newsFromChennai/status/1281521514391666688,False,,0,,,,,,,"[{'user_id': '985572282197250051', 'username': 'newsFromChennai'}]",,,,
1281521508972552193,1281521508972552193,1594373511000,2020-07-10,15:01:51,+0530,1265485822393909248,lorenak57837411,Lorena,,"My rhyming is done
Just don't judge others
After the song was sung
Be good to your mother's
You only get one
Who doesn't want to smother
Just keep virus from your lungs
For future lovers
When Covid-19 is done
WASH UP AND MASK UP!!  pic.twitter.com/dHjICw16dk",[],[],['https://pbs.twimg.com/media/EcjhBM8UYAEJQMH.jpg'],0,0,0,[],[],https://twitter.com/LorenaK57837411/status/1281521508972552193,False,,0,,,,,,,"[{'user_id': '1265485822393909248', 'username': 'LorenaK57837411'}]",,,,
1281989118323556355,1281989118323556355,1594484998000,2020-07-11,21:59:58,+0530,543761210,mimitexasangel,Black Lives Matter ~ Cannabis is Food that Heals,,Dr. Bartlett Covid19 Press Conference - Cancer Patient Makes 100% Recove...  https://youtu.be/cCNRTgvbHS0  via @YouTube,['youtube'],['https://youtu.be/cCNRTgvbHS0'],[],0,0,0,[],[],https://twitter.com/MimiTexasAngel/status/1281989118323556355,False,,0,,,,,,,"[{'user_id': '543761210', 'username': 'MimiTexasAngel'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1281989115794399233,1281989115794399233,1594484998000,2020-07-11,21:59:58,+0530,890447395,mz_tolumeduna,Tolu Meduna,,"Silent transmission could account for more than half of the COVID-19 cases diagnosed globally, according to a study by researchers in the US and Canada. In one research, published in the journal PNAS  https://m.facebook.com/story.php?story_fbid=3245660982120754&id=100000306535811 …",[],['https://m.facebook.com/story.php?story_fbid=3245660982120754&id=100000306535811'],[],0,0,0,[],[],https://twitter.com/Mz_Tolumeduna/status/1281989115794399233,False,,0,,,,,,,"[{'user_id': '890447395', 'username': 'Mz_Tolumeduna'}]",,,,
1281989115408506882,1281989115408506882,1594484997000,2020-07-11,21:59:57,+0530,1273377302156468224,brandon11029236,BayouBeezy,,Small Plastic string in your nose in each nostril for 5 seconds my goodness first Covid Test burns a little  #COVID__19,[],[],[],0,0,0,['#covid__19'],[],https://twitter.com/Brandon11029236/status/1281989115408506882,False,,0,,,,,,,"[{'user_id': '1273377302156468224', 'username': 'Brandon11029236'}]",,,,
1281989114594828288,1281985455559450626,1594484997000,2020-07-11,21:59:57,+0530,3814413376,marinasoltan_,Dr Marina Soltan,,#COVID__19 positive BAME patients are also more likely than white caucasians to be admitted to ITU (34% of COVID positive patients admitted to ITU are of BAME ethnicity despite BAME groups making up 14% of the population in the UK),[],[],[],0,0,0,['#covid__19'],[],https://twitter.com/marinasoltan_/status/1281989114594828288,False,,0,,,,,,,"[{'user_id': '3814413376', 'username': 'marinasoltan_'}]",,,,
1281989112640282626,1281987065933172736,1594484997000,2020-07-11,21:59:57,+0530,736254846140067840,fhumutshisevhe,Tshisevhe ❤️,,Covid-19 really is stopping us from flourishing 🥺.,['huliemalie'],[],[],0,0,0,[],[],https://twitter.com/FhumuTshisevhe/status/1281989112640282626,False,,0,,,,,,,"[{'user_id': '736254846140067840', 'username': 'FhumuTshisevhe'}, {'user_id': '799368595914575872', 'username': 'HulieMalie'}]",,,,
1281989111029653504,1281989111029653504,1594484996000,2020-07-11,21:59:56,+0530,1165733667383271424,indispensablerx,Indispensable_Rx,,"‘Safe At 🏡’ has driven many to seek more fun in the ☀️. Play it safe! Overheating could result in Heat Stroke, and frequently prescribed meds can contribute to your risks. Call, click, WhatsApp TODAY to learn more! #SaturdayMorning #StrokeSurvivor #COVID__19  pic.twitter.com/CGG0pJ5m7S",[],[],['https://pbs.twimg.com/media/EcqKSUHWkAYEOMF.jpg'],0,0,0,"['#saturdaymorning', '#strokesurvivor', '#covid__19']",[],https://twitter.com/IndispensableRx/status/1281989111029653504,False,,0,,,,,,,"[{'user_id': '1165733667383271424', 'username': 'IndispensableRx'}]",,,,
1281989110186618880,1281957916149518342,1594484996000,2020-07-11,21:59:56,+0530,301552174,dc_rob,Robert: Parler @DCRob,,"Actually, due to COVID-19's declining death rate, it will soon not be considered an epidemic anymore, which by definition, means it's no longer a pandemic. Educated guesses should be based on that timeframe, understanding that pandemics are not indefinite.","['chriscronson', 'lundemo14', 'joshtpm']",[],[],0,0,0,[],[],https://twitter.com/DC_Rob/status/1281989110186618880,False,,0,,,,,,,"[{'user_id': '301552174', 'username': 'DC_Rob'}, {'user_id': '513635128', 'username': 'ChrisCronson'}, {'user_id': '1053099465832157184', 'username': 'Lundemo14'}, {'user_id': '21268897', 'username': 'joshtpm'}]",,,,
1281989109322518528,1281989109322518528,1594484996000,2020-07-11,21:59:56,+0530,1281157593893949441,arlin5555555555,arlin,,"I'm at my best friend's house, The last time I saw her, she got mad at me and I didn't see her for a long time. Then I came Covid-19 and months went by without seeing her, and nowadays I'm with her. She's still sleeping, but I'm by her side.",[],[],[],0,0,0,[],[],https://twitter.com/arlin5555555555/status/1281989109322518528,False,,0,,,,,,,"[{'user_id': '1281157593893949441', 'username': 'arlin5555555555'}]",,,,
1281989105354600450,1281989105354600450,1594484995000,2020-07-11,21:59:55,+0530,1060628806040346625,truthseekers111,Truth_Seekers 🇺🇸,,"Illinois Costco shopper spits in man's face for removing mask while exiting store: police 

'I am a schoolteacher and I have COVID-19,' she allegedly told the man.

 https://www.foxnews.com/us/illinois-costco-shopper-coronavirus-mask …",[],['https://www.foxnews.com/us/illinois-costco-shopper-coronavirus-mask'],[],0,0,1,[],[],https://twitter.com/TruthSeekers111/status/1281989105354600450,False,,0,,,,,,,"[{'user_id': '1060628806040346625', 'username': 'TruthSeekers111'}]",,,,
1281989104092229637,1281989104092229637,1594484995000,2020-07-11,21:59:55,+0530,2525446616,micasaot7,MOTS⁷ 💞💞💞,,This is literally Trump with COVID-19.  “Winning the war on COVID.”🙄  pic.twitter.com/rwE1wlB0qB,[],[],[],0,0,0,[],[],https://twitter.com/MiCasaOT7/status/1281989104092229637,False,,1,,,,,,,"[{'user_id': '2525446616', 'username': 'MiCasaOT7'}]",,,,
1281989103932801025,1281989103932801025,1594484995000,2020-07-11,21:59:55,+0530,1225969460596658180,larry23291491,Larry,,Why start now just jump into the COVID19 pool hopefully natural selection will take over  https://twitter.com/keithedwards/status/1281971721281646592 …,[],['https://twitter.com/keithedwards/status/1281971721281646592'],[],0,0,0,[],[],https://twitter.com/Larry23291491/status/1281989103932801025,False,https://twitter.com/keithedwards/status/1281971721281646592,0,,,,,,,"[{'user_id': '1225969460596658180', 'username': 'Larry23291491'}]",,,,
1281989102787858432,1281989102787858432,1594484994000,2020-07-11,21:59:54,+0530,32920518,nicojanssen,Nico Janssen  👉#TeamPelosi,,"Novel idea ... the @gop @dnc #BenedictDonald @realDonaldTrump  attending the funerals of their COVID-19 victims unfortunately for us it will be a full time job for these lazy overpaid politicians.

 https://us.yahoo.com/news/daughter-invited-gov-doug-ducey-002924486.html …","['gop', 'dnc', 'realdonaldtrump']",['https://us.yahoo.com/news/daughter-invited-gov-doug-ducey-002924486.html'],[],0,0,0,['#benedictdonald'],[],https://twitter.com/nicojanssen/status/1281989102787858432,False,,0,,,,,,,"[{'user_id': '32920518', 'username': 'nicojanssen'}, {'user_id': '11134252', 'username': 'GOP'}, {'user_id': '722793491059769344', 'username': 'DNC'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1281989100611018753,1281989100611018753,1594484994000,2020-07-11,21:59:54,+0530,27061136,betsyloohoo,Betsy K,,this thought just came to me...how would the town of #schittscreek handle #covid19?? Would David's mask fashion be out of control? I need to know @danjlevy,['danjlevy'],[],[],0,0,0,"['#schittscreek', '#covid19']",[],https://twitter.com/betsyloohoo/status/1281989100611018753,False,,0,,,,,,,"[{'user_id': '27061136', 'username': 'betsyloohoo'}, {'user_id': '42451620', 'username': 'danjlevy'}]",,,,
1281989098891177985,1281989098891177985,1594484994000,2020-07-11,21:59:54,+0530,938533034659168256,openletterbot,Open Letters,,"📬 I delivered “COVID-19 Do something!” from Leslie, a constituent in Sarasota, Fla., to @rondesantisfl #sayfie #flapol
📝 Write your own:  https://twitter.com/messages/compose?recipient_id=835740314006511618&text=resist … pic.twitter.com/5VX2PcRol0",['rondesantisfl'],['https://twitter.com/messages/compose?recipient_id=835740314006511618&text=resist'],['https://pbs.twimg.com/media/EcqKSk2U8AAORJ7.png'],0,0,0,"['#sayfie', '#flapol']",[],https://twitter.com/openletterbot/status/1281989098891177985,False,,0,,,,,,,"[{'user_id': '938533034659168256', 'username': 'openletterbot'}, {'user_id': '487297085', 'username': 'RonDeSantisFL'}]",,,,
1281989097737912322,1281989094416044032,1594484993000,2020-07-11,21:59:53,+0530,879677833022451712,nrsonie,Nr.Sonie,,"Nursing Fraternity is mourning Layford Mburia & Moses Ringera who Succumbed to COVID-19.
RIP gallant frontline soldiers.",[],[],[],0,0,0,[],[],https://twitter.com/NrSonie/status/1281989097737912322,False,,0,,,,,,,"[{'user_id': '879677833022451712', 'username': 'NrSonie'}]",,,,
1281989095195959296,1281957309950951424,1594484993000,2020-07-11,21:59:53,+0530,39513238,anitalclark,Anita Crawford Clark,,"So then... every teacher or child that (God forbid) dies from Covid-19 because they went back to school, the WH/Govt. will insure their lives and compensate their families with income for life? We teachers sacrifice so much for the love of kids - but govt. sacrifices nothing 4 us",['zaackhunt'],[],[],0,0,0,[],[],https://twitter.com/AnitaLClark/status/1281989095195959296,False,,0,,,,,,,"[{'user_id': '39513238', 'username': 'AnitaLClark'}, {'user_id': '216099617', 'username': 'ZaackHunt'}]",,,,
1281989095154241537,1281989095154241537,1594484993000,2020-07-11,21:59:53,+0530,817579192904581120,jillasmiley,JillA & Chloe woo2,,"@realDonaldTrump @GOP @MikePennce @VP
#TrumpVirus  trumps sycophants are RESPONSIBLE for #COVID__19 #COVIDIDIOTS #COVIDIOTS #MAGAMorons #MAGA2020  USA is on 🔥🔥🔥🔥 https://twitter.com/frecklesxx20/status/1281985142227996672 …","['realdonaldtrump', 'gop', 'mikepennce', 'vp']",['https://twitter.com/frecklesxx20/status/1281985142227996672'],[],0,0,0,"['#trumpvirus', '#covid__19', '#covididiots', '#covidiots', '#magamorons', '#maga2020']",[],https://twitter.com/JillASmiley/status/1281989095154241537,False,https://twitter.com/FrecklesXX20/status/1281985142227996672,0,,,,,,,"[{'user_id': '817579192904581120', 'username': 'JillASmiley'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '11134252', 'username': 'GOP'}, {'user_id': '495398094', 'username': 'MikePennce'}, {'user_id': '818910970567344128', 'username': 'VP'}]",,,,
1281989093707124738,1281989093707124738,1594484992000,2020-07-11,21:59:52,+0530,1045311759660257280,mulindwa_guy,MulindwaMoses,,"Yesterday I helped 25 families in Ggaba, Kampala with food.

I’m aiming to feed 400 families. You can join me to feed the starving children and the elderly affected by floods #ClimateCrisis during this pandemic #COVID__19.
Please donate here👉🏽 https://twitter.com/mulindwa_guy/status/1279803725037604865?s=21 … pic.twitter.com/3ChbVl6R5I",[],['https://twitter.com/mulindwa_guy/status/1279803725037604865?s=21'],[],0,0,0,"['#climatecrisis', '#covid__19']",[],https://twitter.com/mulindwa_guy/status/1281989093707124738,False,,1,,,,,,,"[{'user_id': '1045311759660257280', 'username': 'mulindwa_guy'}]",,,,
1281989093455474689,1281989093455474689,1594484992000,2020-07-11,21:59:52,+0530,1160673769,pygmyclay,Clay Bob,,"COVID-19 Patient Was Black And Paralyzed, So Doctors Decided His Life Wasn’t Worth Saving  https://www.weaselzippers.us/452163-covid-19-patient-was-black-and-paralyzed-so-doctors-decided-his-life-wasnt-worth-saving/ … via @weaselzippers All lives matter! Democrats must have learned that the man was a Conservative.",['weaselzippers'],['https://www.weaselzippers.us/452163-covid-19-patient-was-black-and-paralyzed-so-doctors-decided-his-life-wasnt-worth-saving/'],[],0,0,0,[],[],https://twitter.com/PygmyClay/status/1281989093455474689,False,,0,,,,,,,"[{'user_id': '1160673769', 'username': 'PygmyClay'}, {'user_id': '16386704', 'username': 'weaselzippers'}]",,,,
1281989092083937280,1281989092083937280,1594484992000,2020-07-11,21:59:52,+0530,97335959,imelicia,Meliciology,,This COVID-19 situation has pulled either the best or worst out of people.,[],[],[],0,0,0,[],[],https://twitter.com/iMelicia/status/1281989092083937280,False,,0,,,,,,,"[{'user_id': '97335959', 'username': 'iMelicia'}]",,,,
1281990800205844484,1281970657228660736,1594485399000,2020-07-11,22:06:39,+0530,1150497874662309888,charles79180293,Charles,,He and DeSantis mislead Floridians that COVID-19 does not kill young people. Wrong. It's a matter of time. Floridians are on their own. No leadership.,"['publicsquared', 'marcorubio']",[],[],0,0,0,[],[],https://twitter.com/Charles79180293/status/1281990800205844484,False,,0,,,,,,,"[{'user_id': '1150497874662309888', 'username': 'Charles79180293'}, {'user_id': '251353330', 'username': 'publicsquared'}, {'user_id': '15745368', 'username': 'marcorubio'}]",,,,
1281990798851047426,1281990798851047426,1594485399000,2020-07-11,22:06:39,+0530,41388504,sdstate,South Dakota State University,,"Jackrabbits, check out @brookingsinfo's COVID-19 resource webpage. 
Get recent information and updates on the coronavirus situation from #SDState's epidemiologist Dr. Bonny Specker:  https://hubs.ly/H0spTTg0  pic.twitter.com/XGhbzfqq7a",['brookingsinfo'],['https://hubs.ly/H0spTTg0'],['https://pbs.twimg.com/media/EcqL1m4XYAEMs3k.jpg'],0,0,0,['#sdstate'],[],https://twitter.com/SDState/status/1281990798851047426,False,,0,,,,,,,"[{'user_id': '41388504', 'username': 'SDState'}, {'user_id': '164020616', 'username': 'brookingsinfo'}]",,,,
1281990797701853191,1281979261147131905,1594485399000,2020-07-11,22:06:39,+0530,1064518473982857216,ahmed__sanusi,Amah,,They are making so much money for them selves in the name of covid-19. Punishment always follows excess 👂,"['drjoeabah', 'yazidbee']",[],[],0,0,0,[],[],https://twitter.com/Ahmed__Sanusi/status/1281990797701853191,False,,0,,,,,,,"[{'user_id': '1064518473982857216', 'username': 'Ahmed__Sanusi'}, {'user_id': '2257546388', 'username': 'DrJoeAbah'}, {'user_id': '241950155', 'username': 'yazidbee'}]",,,,
1281990796783366148,1281990796783366148,1594485398000,2020-07-11,22:06:38,+0530,1219620049612181504,alifnewsin,ALIF News - India.,,"Covid-19: Telangana records 1,178 new cases, nine deaths on Saturday  https://www.alifnews.in/covid-19-telangana-records-1178-new-cases-nine-deaths-on-saturday/ …",[],['https://www.alifnews.in/covid-19-telangana-records-1178-new-cases-nine-deaths-on-saturday/'],[],0,0,0,[],[],https://twitter.com/alifnewsin/status/1281990796783366148,False,,0,,,,,,,"[{'user_id': '1219620049612181504', 'username': 'alifnewsin'}]",,,,
1281990790751948801,1281990790751948801,1594485397000,2020-07-11,22:06:37,+0530,22089519,mikeconnors,Michael Connors,,"No new cases of COVID-19 reported today. The health department says all the close contacts of yesterday's case have tested negative so far, but close contacts have been advised to quarantine as a precaution. #nlpoli",[],[],[],0,0,0,['#nlpoli'],[],https://twitter.com/MikeConnors/status/1281990790751948801,False,,0,,,,,,,"[{'user_id': '22089519', 'username': 'MikeConnors'}]",,,,
1281990789166444544,1281990789166444544,1594485397000,2020-07-11,22:06:37,+0530,1217461729585700870,robfish66561504,@Rob_Fisher,,@DlaminiZuma IS THERE A SECOND PANDEMIC WAVE OF COVID-19,['dlaminizuma'],[],[],0,0,0,[],[],https://twitter.com/RobFish66561504/status/1281990789166444544,False,,0,,,,,,,"[{'user_id': '1217461729585700870', 'username': 'RobFish66561504'}, {'user_id': '2942978628', 'username': 'DlaminiZuma'}]",,,,
1281990788717608961,1281930726431240204,1594485396000,2020-07-11,22:06:36,+0530,1226573560535232513,taele77,mo.taele77,,"Covid19 
Load shedding
Load reduction(Townships only)
Corruption
Violent crime
Unemployment
Comrades helping themselves to R500Bn&Donated food relief.

ISSA MESS🤦🏿‍♂️","['mbalulafikile', 'vercingetorics']",[],[],0,0,0,[],[],https://twitter.com/taele77/status/1281990788717608961,False,,0,,,,,,,"[{'user_id': '1226573560535232513', 'username': 'taele77'}, {'user_id': '2382362052', 'username': 'MbalulaFikile'}, {'user_id': '242756378', 'username': 'vercingetorics'}]",,,,
1281990788642045954,1281990788642045954,1594485396000,2020-07-11,22:06:36,+0530,86881740,nathan_warner,Nathan Warner 🇨🇦🇦🇺🚑🚒,,"America needed this about 4 months ago... #COVID19 

Can’t believe domestic interstate travel is still happening there..  https://twitter.com/drjengunter/status/1281762568525082627 …",[],['https://twitter.com/drjengunter/status/1281762568525082627'],[],0,0,0,['#covid19'],[],https://twitter.com/nathan_warner/status/1281990788642045954,False,https://twitter.com/DrJenGunter/status/1281762568525082627,0,,,,,,,"[{'user_id': '86881740', 'username': 'nathan_warner'}]",,,,
1281990781025345536,1281990781025345536,1594485395000,2020-07-11,22:06:35,+0530,914008268707586053,kevinvaddoriya,Kevin Vaddoriya,,"Me: is it really government wants to take exams🤔!!
Nobody: they just want to distract the youth so that no one raise voice for their failure in handling pandemic or everyone's attention go on it. #Justthinking #Covid19 #Exams2020 @DrRPNishank @imBhupendrasinh @AamAadmiParty","['drrpnishank', 'imbhupendrasinh', 'aamaadmiparty']",[],[],0,0,0,"['#justthinking', '#covid19', '#exams2020']",[],https://twitter.com/KevinVaddoriya/status/1281990781025345536,False,,0,,,,,,,"[{'user_id': '914008268707586053', 'username': 'KevinVaddoriya'}, {'user_id': '2617066206', 'username': 'DrRPNishank'}, {'user_id': '613537399', 'username': 'imBhupendrasinh'}, {'user_id': '711694309', 'username': 'AamAadmiParty'}]",,,,
1281990779586650112,1281990779586650112,1594485394000,2020-07-11,22:06:34,+0530,3048591134,llavandedusud,Lavande du Sud😷,,"Waldron voted against mask & now, he's fighting for his life.

St. Johns County commissioner hospitalized with COVID-19
""Ashley Waldron Zapata posted on Facebook that her father went into septic shock and many of his organs are struggling.""
 https://www.news4jax.com/news/local/2020/07/10/st-johns-county-commissioner-hospitalized-with-covid-19/ …",[],['https://www.news4jax.com/news/local/2020/07/10/st-johns-county-commissioner-hospitalized-with-covid-19/'],[],0,0,0,[],[],https://twitter.com/LLavandedusud/status/1281990779586650112,False,,0,,,,,,,"[{'user_id': '3048591134', 'username': 'LLavandedusud'}]",,,,
1281990779544756227,1281990779544756227,1594485394000,2020-07-11,22:06:34,+0530,884825392636346368,nicfrakesjourno,Nicholas Frakes | نيكولاس فرايكس,,"For the third day in a row #Lebanon has broken its record for number of #COVID__19 cases in 24 hours. Today 86 new cases were confirmed bringing the total to 2,168. #CoronaVirusUpdate #كورونا #كورونا_لبنان",[],[],[],0,0,0,"['#lebanon', '#covid__19', '#coronavirusupdate', '#كورونا', '#كورونا_لبنان']",[],https://twitter.com/nicfrakesjourno/status/1281990779544756227,False,,0,,,,,,,"[{'user_id': '884825392636346368', 'username': 'nicfrakesjourno'}]",,,,
1281990778948972544,1281654135419539457,1594485394000,2020-07-11,22:06:34,+0530,3099660932,wamcmanus50,W A McManus,,"Trump's not keeping  US safe. Charge Trump with crimes against humanity. Trump was late to respond to COVID19, hindered testing and has forced early reopening of country. Trump's irresponsible, inept and ignorant.",['whitehouse'],[],[],0,0,0,[],[],https://twitter.com/wamcmanus50/status/1281990778948972544,False,,0,,,,,,,"[{'user_id': '3099660932', 'username': 'wamcmanus50'}, {'user_id': '822215673812119553', 'username': 'WhiteHouse'}]",,,,
1281990778814976000,1281990778814976000,1594485394000,2020-07-11,22:06:34,+0530,4901919879,outbreaksci,Outbreak Science,,New #COVID19 preprint: Objective sensory testing methods reveal a higher prevalence of olfactory loss in COVID-19 positive patients compared to subjective methods: A systematic review and meta-analysis  http://dx.doi.org/10.1101/2020.07.04.20145870 …,[],['http://dx.doi.org/10.1101/2020.07.04.20145870'],[],0,0,0,['#covid19'],[],https://twitter.com/outbreaksci/status/1281990778814976000,False,,0,,,,,,,"[{'user_id': '4901919879', 'username': 'outbreaksci'}]",,,,
1281990777141436417,1281447465774919680,1594485394000,2020-07-11,22:06:34,+0530,101748208,dmhossley,abbiesmom,,"July 11,2020
Covid 19
USA

3,206,477.    Total cases

134,290.       Total deaths

??? Soldiers killed by putin bounty

Still think it is under control?",['realdonaldtrump'],[],[],0,0,0,[],[],https://twitter.com/dmhossley/status/1281990777141436417,False,,0,,,,,,,"[{'user_id': '101748208', 'username': 'dmhossley'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
